time,viseme,voice,teacher_sil,teacher_PP,teacher_FF,teacher_TH,teacher_DD,teacher_kk,teacher_CH,teacher_SS,teacher_nn,teacher_RR,teacher_aa,teacher_E,teacher_I,teacher_O,teacher_U,avr_sil,avr_PP,avr_FF,avr_TH,avr_DD,avr_kk,avr_CH,avr_SS,avr_nn,avr_RR,avr_aa,avr_E,avr_I,avr_O,avr_U
12.50133,9,0.36969,0.00022,0.00249,0.09424,0.00270,0.01210,0.05519,0.00303,0.14824,0.03300,0.57016,0.04319,0.00855,0.02074,0.00061,0.00554,0.02248,0.00094,0.01483,0.02347,0.05442,0.04420,0.00472,0.62471,0.01362,0.00430,0.08246,0.03213,0.04224,0.03115,0.00432
12.52267,9,0.36715,0.00018,0.00289,0.06567,0.00187,0.00835,0.03848,0.00212,0.10229,0.02307,0.41883,0.07974,0.20255,0.04587,0.00347,0.00462,0.02078,0.00430,0.01327,0.02053,0.04924,0.04309,0.00684,0.48425,0.01033,0.15623,0.07114,0.03282,0.04921,0.02992,0.00805
12.54400,9,0.33443,0.00014,0.00534,0.05650,0.00145,0.01216,0.27214,0.00210,0.07081,0.02396,0.29005,0.06553,0.15475,0.03923,0.00261,0.00322,0.01746,0.01090,0.01042,0.01492,0.03939,0.04097,0.01105,0.21768,0.00671,0.43774,0.05386,0.03418,0.06194,0.02762,0.01515
12.56533,5,0.29410,0.00019,0.00479,0.04692,0.00160,0.01720,0.46840,0.00286,0.05112,0.02292,0.20023,0.04535,0.10710,0.02730,0.00182,0.00223,0.01576,0.01428,0.00900,0.01207,0.03441,0.03989,0.01321,0.08285,0.00532,0.57900,0.04583,0.03488,0.06830,0.02646,0.01874
12.58667,5,0.26033,0.00083,0.00362,0.03385,0.00302,0.05148,0.57657,0.00445,0.03748,0.01719,0.13872,0.03545,0.07428,0.02003,0.00130,0.00174,0.01509,0.01563,0.00844,0.01095,0.03243,0.03946,0.01407,0.02940,0.00484,0.63483,0.04275,0.03516,0.07081,0.02600,0.02017
12.60800,5,0.29766,0.00074,0.00374,0.02393,0.00610,0.05750,0.49057,0.00323,0.02595,0.02709,0.09640,0.17685,0.05561,0.02185,0.00104,0.00942,0.01580,0.02720,0.02013,0.01306,0.03832,0.29075,0.00861,0.01512,0.02919,0.34677,0.05157,0.02666,0.05600,0.03214,0.02869
12.62933,5,0.32671,0.00060,0.00260,0.01657,0.00435,0.03995,0.34028,0.00226,0.01800,0.02326,0.06796,0.32415,0.05001,0.05264,0.00078,0.05659,0.01635,0.03483,0.02807,0.01462,0.04252,0.46012,0.00483,0.01195,0.04565,0.14594,0.05789,0.02089,0.04573,0.03633,0.03427
12.65067,10,0.29856,0.00098,0.00194,0.01181,0.00310,0.03068,0.23766,0.00166,0.06450,0.02032,0.04841,0.41795,0.03873,0.08218,0.00058,0.03950,0.01660,0.03812,0.03152,0.01531,0.04436,0.53339,0.00318,0.01127,0.05278,0.05834,0.06066,0.01840,0.04125,0.03815,0.03666
12.67200,7,0.27012,0.00083,0.00142,0.00853,0.00240,0.02344,0.16497,0.00148,0.33251,0.01487,0.03354,0.30251,0.02688,0.05885,0.00042,0.02734,0.01670,0.03934,0.03280,0.01557,0.04505,0.56064,0.00257,0.01114,0.05543,0.02564,0.06170,0.01747,0.03958,0.03882,0.03754
12.69333,7,0.24607,0.00060,0.00099,0.00605,0.00190,0.01729,0.12924,0.00107,0.52198,0.01029,0.02315,0.20888,0.01859,0.04077,0.00034,0.01887,0.00886,0.03536,0.02782,0.00828,0.04002,0.31241,0.02361,0.01908,0.07280,0.02008,0.31119,0.03141,0.02893,0.03825,0.02189
12.71467,7,0.36381,0.00043,0.00099,0.00439,0.00210,0.01209,0.12420,0.00079,0.40344,0.00728,0.01841,0.19526,0.16420,0.04053,0.01275,0.01313,0.01433,0.01817,0.02093,0.01457,0.04634,0.15050,0.01742,0.31217,0.04465,0.01215,0.23519,0.03366,0.03388,0.03485,0.01118
12.73600,7,0.42299,0.00031,0.00163,0.00314,0.00194,0.00837,0.09267,0.00056,0.27879,0.00564,0.04670,0.26046,0.20017,0.04295,0.04745,0.00921,0.01929,0.00724,0.01712,0.02000,0.05143,0.08218,0.00981,0.50839,0.02291,0.00719,0.14343,0.03290,0.03891,0.03266,0.00653
12.75733,9,0.43018,0.00028,0.00666,0.00274,0.00149,0.00751,0.06677,0.00097,0.19273,0.02301,0.22393,0.21970,0.16976,0.03194,0.04523,0.00727,0.02158,0.00259,0.01557,0.02247,0.05373,0.05706,0.00615,0.59312,0.01320,0.00509,0.09933,0.03232,0.04128,0.03173,0.00479
12.77867,9,0.42899,0.00022,0.00979,0.00822,0.00127,0.00676,0.04874,0.00078,0.13321,0.04385,0.36362,0.17824,0.13158,0.02592,0.04033,0.00748,0.02245,0.00087,0.01500,0.02342,0.05460,0.04847,0.00472,0.62461,0.00954,0.00432,0.08218,0.03206,0.04219,0.03139,0.00419
12.80000,9,0.45183,0.00042,0.00762,0.00663,0.00142,0.01112,0.03483,0.00056,0.09219,0.06155,0.45938,0.13973,0.09366,0.02609,0.05457,0.01022,0.02076,0.00426,0.01337,0.02050,0.04934,0.04550,0.00684,0.48421,0.00803,0.15622,0.07099,0.03278,0.04918,0.03005,0.00798
12.82133,9,0.45023,0.00031,0.00541,0.00490,0.00418,0.01089,0.02478,0.00041,0.06455,0.10850,0.49473,0.12876,0.06574,0.02338,0.05283,0.01062,0.01745,0.01089,0.01045,0.01491,0.03942,0.04172,0.01105,0.21768,0.00599,0.43773,0.05382,0.03417,0.06193,0.02766,0.01513
12.84267,9,0.42674,0.00027,0.00435,0.01053,0.12537,0.01601,0.01801,0.00033,0.04512,0.15023,0.36806,0.14681,0.04761,0.01942,0.03980,0.00808,0.01576,0.01428,0.00901,0.01207,0.03442,0.04012,0.01321,0.08285,0.00510,0.57899,0.04582,0.03488,0.06829,0.02647,0.01874
12.86400,3,0.42637,0.00019,0.00301,0.00760,0.38813,0.01129,0.01273,0.00023,0.03113,0.10979,0.25398,0.10257,0.03285,0.01345,0.02747,0.00559,0.01509,0.01562,0.00844,0.01094,0.03243,0.03953,0.01407,0.02940,0.00477,0.63482,0.04274,0.03516,0.07080,0.02600,0.02016
12.88533,3,0.42519,0.00013,0.00219,0.00536,0.34087,0.00799,0.00910,0.00016,0.02148,0.07910,0.22640,0.24965,0.02285,0.01058,0.02004,0.00409,0.01485,0.01611,0.00824,0.01054,0.03173,0.03933,0.01438,0.01034,0.00465,0.65470,0.04167,0.03526,0.07170,0.02583,0.02067
12.90667,10,0.40865,0.00009,0.00172,0.00409,0.23522,0.00650,0.00636,0.00011,0.01482,0.05460,0.15693,0.47886,0.01578,0.00749,0.01437,0.00305,0.00785,0.02965,0.02095,0.27025,0.03623,0.02442,0.01175,0.01427,0.00674,0.35374,0.08827,0.02825,0.08168,0.01494,0.01102
12.92800,10,0.39578,0.00015,0.16975,0.00633,0.16231,0.00657,0.00443,0.00008,0.01023,0.03893,0.10917,0.43326,0.01090,0.00519,0.00997,0.03273,0.00316,0.03872,0.02954,0.44528,0.03934,0.01439,0.00994,0.01917,0.00816,0.14862,0.11979,0.02352,0.08830,0.00761,0.00445
12.94933,1,0.37927,0.00025,0.36202,0.00683,0.11207,0.00462,0.00313,0.00006,0.00706,0.02751,0.07549,0.29993,0.00753,0.00361,0.00701,0.08291,0.00114,0.03595,0.02695,0.25631,0.03728,0.01873,0.02738,0.02394,0.04761,0.06505,0.34552,0.03418,0.05571,0.02078,0.00349
12.97067,1,0.37438,0.00018,0.43153,0.00550,0.07733,0.00319,0.00262,0.00004,0.00487,0.01903,0.05218,0.20735,0.00522,0.00253,0.00697,0.18146,0.00038,0.03291,0.02408,0.10612,0.03548,0.02296,0.03936,0.02649,0.07402,0.03555,0.49350,0.04197,0.03288,0.03061,0.00370
12.99200,1,0.37244,0.00018,0.35031,0.00405,0.05336,0.00220,0.00221,0.00003,0.00336,0.04503,0.03608,0.16173,0.00421,0.00186,0.09443,0.24096,0.00042,0.27529,0.03403,0.05831,0.03259,0.02437,0.02226,0.02411,0.07303,0.03643,0.31161,0.03035,0.02331,0.03484,0.01905
13.01333,1,0.36375,0.00014,0.24192,0.00286,0.03684,0.00153,0.00157,0.00002,0.00233,0.06209,0.03020,0.22354,0.00401,0.00198,0.21522,0.17573,0.00053,0.43905,0.04114,0.04604,0.03089,0.02475,0.00917,0.02218,0.06892,0.04048,0.16976,0.02149,0.01986,0.03639,0.02935
13.03467,13,0.35459,0.00011,0.16713,0.00241,0.02559,0.00126,0.01833,0.00010,0.00212,0.06452,0.02393,0.15946,0.00284,0.00178,0.40855,0.12187,0.00059,0.50993,0.04425,0.04290,0.03018,0.02485,0.00333,0.02131,0.06677,0.04262,0.10631,0.01755,0.01869,0.03692,0.03381
13.05600,13,0.38304,0.00038,0.11761,0.00476,0.16495,0.01654,0.03886,0.00036,0.00502,0.08130,0.02007,0.16076,0.00308,0.00623,0.29391,0.08617,0.00060,0.52647,0.04498,0.04237,0.03002,0.02487,0.00195,0.02110,0.06623,0.04315,0.09131,0.01662,0.01845,0.03703,0.03485
13.07733,10,0.39195,0.00061,0.08276,0.00698,0.17711,0.01754,0.04827,0.00107,0.00361,0.05834,0.05774,0.21949,0.01426,0.03269,0.21041,0.06912,0.00752,0.42236,0.03735,0.03249,0.02952,0.02868,0.00181,0.01612,0.06892,0.05033,0.08196,0.01221,0.02023,0.15817,0.03234
13.09867,9,0.39247,0.00047,0.05778,0.00647,0.13161,0.01522,0.03474,0.00103,0.00271,0.04056,0.29157,0.18746,0.01243,0.02427,0.14546,0.04821,0.02031,0.20588,0.02216,0.01485,0.02882,0.03570,0.00352,0.00718,0.07469,0.06285,0.08617,0.00539,0.02385,0.38240,0.02622
13.12000,9,0.37953,0.00046,0.04081,0.00685,0.09191,0.01390,0.02449,0.00203,0.00282,0.03001,0.43356,0.17667,0.00949,0.02179,0.10116,0.04403,0.01235,0.09673,0.02016,0.00570,0.03125,0.03206,0.02440,0.01589,0.08344,0.04479,0.32466,0.02427,0.02122,0.24805,0.01503
13.14133,9,0.32495,0.00291,0.08835,0.01066,0.06350,0.02079,0.01807,0.00153,0.00215,0.02175,0.51182,0.12972,0.00682,0.01592,0.07021,0.03582,0.01212,0.04686,0.01448,0.00686,0.03167,0.03479,0.02274,0.01026,0.04757,0.33308,0.22564,0.03228,0.04470,0.12067,0.01629
13.16267,9,0.27314,0.00245,0.33969,0.00786,0.04385,0.02073,0.02057,0.00118,0.00150,0.01504,0.36417,0.09114,0.00492,0.01322,0.04851,0.02516,0.01349,0.02697,0.01069,0.00880,0.03155,0.03735,0.01825,0.00489,0.02208,0.53052,0.12023,0.03448,0.06102,0.06084,0.01885
13.18400,1,0.23790,0.00170,0.53958,0.00564,0.03025,0.01642,0.01523,0.00128,0.00104,0.01038,0.25209,0.06295,0.00340,0.00916,0.03348,0.01739,0.01425,0.01986,0.00905,0.00976,0.03145,0.03854,0.01594,0.00239,0.01091,0.61626,0.07044,0.03508,0.06813,0.03779,0.02014
13.20533,1,0.21404,0.00118,0.64773,0.00444,0.02088,0.01155,0.01064,0.00089,0.00072,0.00723,0.20695,0.04373,0.00236,0.00647,0.02314,0.01211,0.01456,0.01747,0.00845,0.01014,0.03140,0.03900,0.01502,0.00143,0.00674,0.64820,0.05120,0.03525,0.07078,0.02970,0.02065
13.22667,1,0.19342,0.00084,0.54653,0.00315,0.01441,0.00987,0.00750,0.00061,0.00049,0.00588,0.33353,0.03084,0.00166,0.00474,0.02546,0.01447,0.00805,0.26723,0.02603,0.02506,0.03064,0.03242,0.00787,0.01043,0.03387,0.36773,0.05801,0.02589,0.04633,0.03237,0.02806
13.24800,9,0.29998,0.00058,0.37890,0.00219,0.00994,0.00689,0.00520,0.00042,0.00034,0.00413,0.48431,0.02237,0.00130,0.00371,0.05377,0.02595,0.00362,0.43582,0.03795,0.03508,0.03014,0.02793,0.00316,0.01661,0.05265,0.17493,0.06490,0.01957,0.02954,0.03512,0.03299
13.26933,9,0.37644,0.00040,0.26152,0.00151,0.00686,0.00477,0.00360,0.00029,0.00024,0.00291,0.58821,0.05086,0.00206,0.00976,0.04734,0.01967,0.00170,0.50877,0.04311,0.03940,0.02992,0.02598,0.00113,0.01930,0.06083,0.09112,0.06813,0.01684,0.02225,0.03641,0.03511
13.29067,1,0.41289,0.00028,0.43592,0.00105,0.00473,0.00330,0.00250,0.00020,0.00016,0.00238,0.41246,0.06703,0.00161,0.01081,0.03403,0.02352,0.00762,0.28535,0.02724,0.02622,0.03058,0.03200,0.00721,0.01096,0.03530,0.35138,0.05580,0.02522,0.04489,0.03155,0.02868
13.31200,1,0.42410,0.00019,0.59675,0.00073,0.00327,0.00228,0.00173,0.00014,0.00011,0.00181,0.28518,0.05544,0.00118,0.00805,0.02545,0.01769,0.01183,0.12588,0.01592,0.01681,0.03105,0.03629,0.01155,0.00502,0.01710,0.53702,0.04710,0.03120,0.06105,0.02811,0.02408
13.33333,1,0.46002,0.00018,0.64809,0.00075,0.00248,0.00161,0.00400,0.00014,0.00023,0.00341,0.19851,0.07852,0.00393,0.02071,0.02125,0.01617,0.00972,0.20567,0.02158,0.02152,0.03082,0.03414,0.00938,0.00799,0.02620,0.44421,0.05141,0.02821,0.05297,0.02981,0.02638
13.35467,1,0.49689,0.00013,0.45902,0.00159,0.00202,0.00112,0.03204,0.00011,0.00017,0.00280,0.13712,0.06191,0.02313,0.24202,0.01475,0.02208,0.00486,0.38976,0.03465,0.03238,0.03027,0.02919,0.00436,0.01485,0.04719,0.23005,0.06136,0.02130,0.03433,0.03375,0.03169
13.37600,12,0.46193,0.00015,0.31685,0.00296,0.01304,0.00225,0.02701,0.00013,0.00060,0.00857,0.09475,0.08699,0.02218,0.35238,0.01025,0.06191,0.00225,0.48834,0.04165,0.03820,0.02998,0.02654,0.00167,0.01852,0.05844,0.11536,0.06670,0.01760,0.02435,0.03586,0.03454
13.39733,3,0.39788,0.00012,0.21875,0.00792,0.30610,0.00239,0.01873,0.00014,0.00043,0.00596,0.06539,0.06140,0.01547,0.24681,0.00708,0.04332,0.00119,0.52823,0.04448,0.04056,0.02986,0.02547,0.00059,0.02001,0.06299,0.06896,0.06885,0.01611,0.02032,0.03671,0.03569
13.41867,3,0.33303,0.00009,0.15096,0.01370,0.51223,0.00216,0.01298,0.00013,0.00031,0.00411,0.04512,0.04244,0.01068,0.17032,0.00488,0.02989,0.00052,0.28657,0.03038,0.02783,0.03280,0.04650,0.02056,0.02451,0.06687,0.03419,0.05006,0.03042,0.29478,0.01956,0.03444
13.44000,3,0.29001,0.00011,0.10424,0.01586,0.65556,0.00218,0.00903,0.00010,0.00068,0.00284,0.03114,0.02936,0.00737,0.11754,0.00337,0.02063,0.00019,0.13777,0.03065,0.27760,0.03729,0.03127,0.01788,0.02440,0.04023,0.01831,0.09010,0.02775,0.23933,0.00915,0.01807
13.46133,3,0.38877,0.00033,0.07196,0.01700,0.71166,0.00165,0.01774,0.00007,0.00048,0.00201,0.02158,0.03273,0.00554,0.10066,0.00233,0.01425,0.00007,0.07743,0.03317,0.44799,0.03984,0.01758,0.01281,0.02361,0.02173,0.01252,0.12017,0.02361,0.15729,0.00494,0.00726
13.48267,3,0.38283,0.00026,0.04970,0.01209,0.53382,0.00121,0.01486,0.00005,0.00033,0.00160,0.01667,0.05287,0.01340,0.29100,0.00161,0.01051,0.00002,0.05567,0.03451,0.52192,0.04089,0.01128,0.01026,0.02319,0.01366,0.01055,0.13351,0.02156,0.11694,0.00342,0.00260
13.50400,12,0.36195,0.00026,0.03434,0.00865,0.36975,0.00140,0.01655,0.00007,0.00027,0.00124,0.01359,0.08823,0.05508,0.39087,0.00118,0.01853,0.00001,0.04831,0.03505,0.54946,0.04127,0.00887,0.00925,0.02303,0.01065,0.00991,0.13853,0.02075,0.10112,0.00291,0.00088
13.52533,12,0.36656,0.00052,0.02374,0.00601,0.25518,0.01211,0.02191,0.00015,0.00029,0.00152,0.01007,0.07067,0.10337,0.47917,0.00087,0.01444,0.00000,0.04593,0.03525,0.55895,0.04140,0.00803,0.00889,0.02297,0.00962,0.00970,0.14027,0.02046,0.09551,0.00275,0.00028
13.54667,12,0.34445,0.00041,0.01639,0.00416,0.17609,0.01030,0.01548,0.00013,0.00022,0.00121,0.00706,0.05665,0.17391,0.52653,0.00089,0.01057,0.00000,0.02632,0.02520,0.30344,0.03895,0.03729,0.02504,0.02591,0.03798,0.00770,0.08788,0.03286,0.33450,0.00144,0.01548
13.56800,12,0.34182,0.00061,0.01146,0.00297,0.12173,0.00964,0.01149,0.00016,0.00252,0.00404,0.00563,0.06938,0.14069,0.61135,0.00067,0.00767,0.00000,0.01339,0.01841,0.13017,0.03728,0.05710,0.03597,0.02791,0.05721,0.00638,0.05238,0.04125,0.49619,0.00058,0.02580
13.58933,12,0.32192,0.00066,0.00800,0.00379,0.08432,0.02026,0.00802,0.00030,0.03128,0.00657,0.00443,0.08314,0.11741,0.62583,0.00051,0.00549,0.00000,0.00996,0.01660,0.08397,0.03683,0.06238,0.03888,0.02844,0.06234,0.00602,0.04291,0.04349,0.53929,0.00035,0.02855
13.61067,12,0.29418,0.00050,0.00554,0.00300,0.05821,0.01759,0.00568,0.00030,0.25402,0.00461,0.00308,0.12352,0.08243,0.43737,0.00035,0.00379,0.00000,0.00653,0.01479,0.03759,0.03639,0.06768,0.04180,0.02897,0.06748,0.00567,0.03341,0.04573,0.58254,0.00012,0.03131
13.63200,7,0.27273,0.00038,0.00391,0.00224,0.04037,0.01257,0.00400,0.00023,0.47763,0.00319,0.00213,0.09111,0.05692,0.30247,0.00025,0.00262,0.00000,0.00531,0.01414,0.02107,0.03623,0.06957,0.04285,0.02916,0.06932,0.00555,0.03003,0.04653,0.59793,0.00004,0.03229
13.65333,7,0.25495,0.00028,0.00271,0.00157,0.02802,0.01014,0.00287,0.00019,0.63769,0.00221,0.00147,0.06289,0.03928,0.20871,0.00017,0.00181,0.00000,0.00490,0.01392,0.01553,0.03618,0.07020,0.04319,0.02922,0.06993,0.00551,0.02889,0.04680,0.60310,0.00001,0.03262
13.67467,7,0.24151,0.00040,0.00188,0.00114,0.01958,0.00983,0.00968,0.00017,0.73661,0.00159,0.00102,0.04398,0.02724,0.14549,0.00014,0.00126,0.01076,0.00256,0.01428,0.01890,0.04503,0.05813,0.02481,0.31643,0.04074,0.00476,0.04957,0.03983,0.34038,0.01466,0.01916
13.69600,7,0.22235,0.00111,0.00135,0.00130,0.01372,0.00843,0.02131,0.00038,0.79358,0.00136,0.00072,0.03209,0.01924,0.10435,0.00011,0.00095,0.01801,0.00102,0.01454,0.02181,0.05101,0.04993,0.01238,0.50996,0.02100,0.00426,0.06364,0.03511,0.16275,0.02454,0.01006
13.71733,7,0.19249,0.00649,0.00096,0.00188,0.00962,0.00647,0.14160,0.00067,0.70142,0.00117,0.00052,0.02918,0.01560,0.08353,0.00012,0.00077,0.02114,0.00037,0.01466,0.02314,0.05359,0.04637,0.00700,0.59366,0.01245,0.00405,0.06974,0.03306,0.08585,0.02881,0.00612
13.73867,7,0.16230,0.06521,0.00071,0.02440,0.00861,0.00577,0.16724,0.00105,0.61687,0.00085,0.00036,0.02108,0.01299,0.07415,0.00010,0.00060,0.02231,0.00012,0.01470,0.02364,0.05455,0.04505,0.00500,0.62478,0.00927,0.00397,0.07201,0.03230,0.05724,0.03040,0.00465
13.76000,7,0.13454,0.12244,0.00052,0.02540,0.00677,0.00498,0.13075,0.00185,0.58586,0.00062,0.00025,0.01554,0.01280,0.09166,0.00012,0.00044,0.02271,0.00004,0.01471,0.02382,0.05488,0.04459,0.00431,0.63550,0.00818,0.00394,0.07279,0.03204,0.04739,0.03095,0.00415
13.78133,7,0.11730,0.14226,0.00041,0.02246,0.00510,0.00389,0.13647,0.00615,0.52948,0.00047,0.00018,0.01193,0.02279,0.11791,0.00016,0.00034,0.02284,0.00001,0.01472,0.02388,0.05499,0.04444,0.00408,0.63902,0.00782,0.00393,0.07305,0.03195,0.04416,0.03113,0.00398
13.80267,7,0.11157,0.12641,0.00038,0.01992,0.00404,0.00322,0.15478,0.02322,0.49969,0.00047,0.00015,0.00934,0.03886,0.11901,0.00015,0.00037,0.02288,0.00000,0.01472,0.02390,0.05503,0.04439,0.00401,0.64014,0.00770,0.00393,0.07313,0.03193,0.04312,0.03118,0.00393
13.82400,7,0.11063,0.14009,0.00031,0.01442,0.00289,0.00266,0.18559,0.01862,0.51300,0.00054,0.00011,0.00653,0.03043,0.08427,0.00011,0.00041,0.02290,0.00000,0.01472,0.02390,0.05504,0.04438,0.00398,0.64049,0.00767,0.00393,0.07316,0.03192,0.04280,0.03120,0.00391
13.84533,7,0.10683,0.19402,0.00064,0.01163,0.00267,0.00265,0.26768,0.01562,0.39116,0.00103,0.00010,0.00461,0.03550,0.07197,0.00012,0.00060,0.02290,0.00000,0.01472,0.02390,0.05504,0.04438,0.00398,0.64060,0.00765,0.00393,0.07316,0.03192,0.04271,0.03121,0.00391
13.86667,7,0.11282,0.22932,0.00481,0.01206,0.01274,0.00635,0.23624,0.01369,0.28645,0.00357,0.00029,0.00423,0.10023,0.08572,0.00029,0.00401,0.02290,0.00000,0.01472,0.02390,0.05504,0.04437,0.00398,0.64062,0.00765,0.00393,0.07316,0.03191,0.04269,0.03121,0.00390
13.88800,0,0.11246,0.23705,0.00580,0.00987,0.01569,0.00714,0.20876,0.01331,0.20124,0.00453,0.00035,0.00350,0.17965,0.10815,0.00026,0.00469,0.02290,0.00000,0.01472,0.02391,0.05504,0.04437,0.00398,0.64064,0.00765,0.00393,0.07317,0.03191,0.04267,0.03121,0.00390
13.90933,11,0.11121,0.21844,0.01098,0.00899,0.02541,0.00912,0.17822,0.01460,0.14149,0.00555,0.00090,0.00380,0.26058,0.11261,0.00029,0.00901,0.02290,0.00000,0.01472,0.02391,0.05504,0.04437,0.00397,0.64064,0.00765,0.00393,0.07317,0.03191,0.04267,0.03121,0.00390
13.93067,11,0.11730,0.22231,0.01028,0.00752,0.02118,0.00754,0.15663,0.01354,0.09852,0.00528,0.00101,0.00385,0.31220,0.12929,0.00032,0.01053,0.02290,0.00000,0.01472,0.02391,0.05504,0.04437,0.00397,0.64065,0.00765,0.00393,0.07317,0.03191,0.04266,0.03121,0.00390
13.95200,11,0.11740,0.18810,0.00970,0.00597,0.01654,0.00576,0.12687,0.01027,0.06839,0.00504,0.00108,0.00382,0.40482,0.14359,0.00029,0.00974,0.01627,0.00832,0.01616,0.01511,0.05151,0.06617,0.01317,0.35404,0.03506,0.00481,0.04301,0.28103,0.07205,0.01903,0.00427
13.97333,11,0.11288,0.17496,0.00843,0.00469,0.01309,0.00445,0.11448,0.00842,0.04763,0.00428,0.00107,0.00330,0.43529,0.17024,0.00025,0.00942,0.01179,0.01392,0.01713,0.00918,0.04913,0.08086,0.01936,0.16094,0.05353,0.00541,0.02268,0.44887,0.09185,0.01083,0.00451
13.99467,11,0.10435,0.14159,0.00650,0.00372,0.01112,0.00436,0.15389,0.00923,0.03361,0.00404,0.00081,0.00249,0.39568,0.22560,0.00018,0.00719,0.00986,0.01634,0.01755,0.00662,0.04810,0.08721,0.02204,0.07741,0.06151,0.00567,0.01389,0.52147,0.10042,0.00728,0.00462
14.01600,11,0.09132,0.10082,0.00519,0.00301,0.01186,0.00619,0.19656,0.01169,0.02450,0.00451,0.00058,0.00187,0.38198,0.24594,0.00013,0.00515,0.00914,0.01724,0.01770,0.00567,0.04772,0.08957,0.02304,0.04635,0.06449,0.00577,0.01062,0.54847,0.10360,0.00596,0.00466
14.03733,11,0.07917,0.07034,0.00457,0.00278,0.02281,0.00753,0.19876,0.01419,0.02091,0.00529,0.00044,0.00155,0.42388,0.22308,0.00009,0.00378,0.00889,0.01756,0.01776,0.00534,0.04759,0.09039,0.02338,0.03565,0.06551,0.00580,0.00950,0.55776,0.10470,0.00550,0.00467
14.05867,11,0.08101,0.04922,0.00391,0.00272,0.03079,0.00805,0.18482,0.01555,0.02560,0.00582,0.00034,0.00152,0.47121,0.19729,0.00008,0.00308,0.00881,0.01766,0.01777,0.00523,0.04755,0.09066,0.02349,0.03214,0.06584,0.00581,0.00913,0.56082,0.10506,0.00535,0.00467
14.08000,11,0.13123,0.03416,0.00274,0.00433,0.02413,0.00725,0.15118,0.02891,0.25504,0.00416,0.00024,0.00116,0.34394,0.14053,0.00005,0.00218,0.00878,0.01769,0.01778,0.00520,0.04753,0.09074,0.02353,0.03102,0.06595,0.00582,0.00901,0.56179,0.10518,0.00531,0.00467
14.10133,7,0.16000,0.02404,0.00195,0.00608,0.04712,0.01018,0.14931,0.02092,0.35713,0.00361,0.00019,0.00240,0.25352,0.12197,0.00004,0.00154,0.00878,0.01770,0.01778,0.00519,0.04753,0.09077,0.02354,0.03067,0.06598,0.00582,0.00897,0.56209,0.10521,0.00529,0.00467
14.12267,7,0.29088,0.01667,0.00141,0.00675,0.08422,0.04302,0.14982,0.01455,0.27284,0.00350,0.00151,0.08610,0.19497,0.12095,0.00072,0.00298,0.00877,0.01770,0.01778,0.00519,0.04753,0.09077,0.02354,0.03060,0.06599,0.00582,0.00897,0.56215,0.10522,0.00529,0.00467
14.14400,10,0.33404,0.01154,0.00098,0.00467,0.05883,0.03054,0.10358,0.01011,0.18857,0.00271,0.00189,0.31898,0.13737,0.12533,0.00058,0.00433,0.01203,0.01363,0.01708,0.00949,0.04926,0.08009,0.01904,0.17099,0.05257,0.00538,0.02374,0.44013,0.09082,0.01125,0.00450
14.16533,10,0.34803,0.00838,0.00079,0.00360,0.05131,0.02648,0.08766,0.01062,0.17563,0.00254,0.00490,0.38909,0.09651,0.13599,0.00058,0.00591,0.01805,0.00608,0.01577,0.01748,0.05246,0.06031,0.01070,0.43113,0.02769,0.00457,0.05112,0.21402,0.06415,0.02231,0.00417
14.18667,10,0.40576,0.00592,0.00074,0.00387,0.09160,0.12888,0.09062,0.02059,0.17367,0.00454,0.00357,0.27664,0.06864,0.12544,0.00047,0.00482,0.01032,0.01667,0.01849,0.01025,0.04427,0.04179,0.02696,0.27391,0.05474,0.01224,0.30884,0.10784,0.03884,0.03078,0.00406
14.20800,12,0.47044,0.00414,0.00059,0.00432,0.07161,0.10368,0.06603,0.01495,0.12364,0.00556,0.00428,0.22293,0.09913,0.27201,0.00276,0.00437,0.00426,0.02486,0.02051,0.00427,0.03830,0.03208,0.03908,0.13160,0.07644,0.01752,0.47869,0.06789,0.02552,0.03495,0.00403
14.22933,12,0.51335,0.00289,0.00048,0.00541,0.05047,0.07801,0.04624,0.01105,0.08627,0.00566,0.00771,0.16767,0.20590,0.31837,0.00829,0.00559,0.00155,0.02852,0.02140,0.00156,0.03567,0.02818,0.04445,0.06610,0.08621,0.01982,0.55173,0.05404,0.02017,0.03658,0.00402
14.25067,11,0.53078,0.00206,0.00055,0.00591,0.03615,0.05804,0.03329,0.00938,0.06002,0.00500,0.03473,0.12642,0.35019,0.24836,0.02503,0.00487,0.00053,0.01773,0.01794,0.00660,0.03561,0.04764,0.04452,0.04163,0.07976,0.01333,0.31379,0.04927,0.29455,0.01957,0.01753
14.27200,11,0.54514,0.00153,0.00092,0.00660,0.02579,0.04219,0.02387,0.00684,0.04160,0.00419,0.06196,0.10475,0.42751,0.17945,0.06877,0.00405,0.00017,0.01001,0.01549,0.01034,0.03589,0.06123,0.04391,0.03325,0.07421,0.00868,0.14452,0.04767,0.48008,0.00791,0.02663
14.29333,11,0.54062,0.00109,0.00082,0.00560,0.01803,0.02962,0.01658,0.00479,0.02875,0.00379,0.10782,0.08848,0.44840,0.12791,0.11449,0.00385,0.00417,0.01273,0.01628,0.00835,0.04139,0.07668,0.03427,0.03111,0.06970,0.00680,0.06121,0.28919,0.32542,0.00533,0.01737
