time,viseme,voice,exactTeacher,teacher_sil,teacher_PP,teacher_FF,teacher_TH,teacher_DD,teacher_kk,teacher_CH,teacher_SS,teacher_nn,teacher_RR,teacher_aa,teacher_E,teacher_I,teacher_O,teacher_U
47.93600,6,0.25340,1,0.00080,0.00387,0.11086,0.03050,0.02237,0.00770,0.38997,0.30187,0.00695,0.00042,0.00133,0.00105,0.11717,0.00004,0.00510
47.95733,6,0.25193,1,0.00056,0.00269,0.08346,0.02191,0.01557,0.00550,0.48773,0.28997,0.00480,0.00050,0.00104,0.00073,0.08091,0.00003,0.00459
47.97867,6,0.25263,1,0.00039,0.00188,0.06380,0.01542,0.01100,0.00393,0.57180,0.26676,0.00332,0.00078,0.00080,0.00052,0.05589,0.00004,0.00366
48.00000,6,0.24351,1,0.00036,0.00136,0.05082,0.01107,0.01048,0.00334,0.59683,0.20306,0.00248,0.02102,0.00295,0.00051,0.03911,0.00157,0.05505
48.02133,6,0.30070,1,0.00031,0.00108,0.04762,0.00780,0.00743,0.00269,0.52143,0.14295,0.00225,0.07651,0.00665,0.00088,0.02754,0.04803,0.10682
48.04267,6,0.46700,1,0.00025,0.00089,0.03552,0.00544,0.00514,0.00204,0.36043,0.09867,0.00165,0.05373,0.00502,0.00063,0.01904,0.31949,0.09207
48.06400,13,0.52431,1,0.00017,0.00061,0.02452,0.00375,0.00355,0.00141,0.24870,0.06808,0.00114,0.03713,0.00349,0.00043,0.01314,0.52721,0.06667
48.08533,13,0.55651,1,0.00012,0.00042,0.01692,0.00259,0.00245,0.00097,0.17160,0.04698,0.00079,0.02592,0.00241,0.00030,0.00907,0.67310,0.04637
48.10667,13,0.60557,1,0.00008,0.00029,0.01167,0.00179,0.00169,0.00067,0.11841,0.03241,0.00055,0.03737,0.00167,0.00021,0.00626,0.75493,0.03201
48.12800,13,0.60992,1,0.00006,0.00020,0.00805,0.00123,0.00117,0.00046,0.08170,0.02237,0.00038,0.29984,0.00115,0.00014,0.00432,0.55683,0.02211
48.14933,9,0.60248,1,0.00004,0.00014,0.00557,0.00086,0.00081,0.00032,0.05637,0.01543,0.00026,0.51556,0.00081,0.00012,0.00298,0.38452,0.01621
48.17067,9,0.56749,1,0.00003,0.00018,0.00387,0.00071,0.00060,0.00024,0.03890,0.01065,0.00019,0.66391,0.00100,0.00027,0.00237,0.26539,0.01168
48.19200,9,0.50570,1,0.00020,0.00041,0.00270,0.00051,0.01024,0.00018,0.02691,0.00735,0.00028,0.75099,0.00332,0.00034,0.00233,0.18598,0.00827
48.21333,9,0.43107,1,0.00902,0.01981,0.00190,0.00047,0.16092,0.00116,0.01927,0.00508,0.00030,0.63066,0.00479,0.00029,0.00207,0.13758,0.00668
48.23467,9,0.37182,1,0.06150,0.05315,0.00140,0.00044,0.23569,0.01063,0.01407,0.00357,0.00056,0.49283,0.00580,0.00031,0.00205,0.10962,0.00838
48.25600,9,0.33186,1,0.06079,0.04198,0.00101,0.00031,0.29450,0.00922,0.00984,0.00249,0.00165,0.39208,0.00433,0.00028,0.00166,0.07984,0.10001
48.27733,14,0.32470,1,0.04304,0.02952,0.00071,0.00023,0.20507,0.00652,0.00680,0.00172,0.00137,0.28183,0.00302,0.00020,0.00116,0.05629,0.36250
48.29867,14,0.36983,1,0.02970,0.02039,0.00049,0.00016,0.14150,0.00450,0.00469,0.00119,0.00104,0.19496,0.00210,0.00014,0.00082,0.03902,0.55930
48.32000,14,0.46412,1,0.02049,0.01407,0.00034,0.00011,0.09764,0.00311,0.00324,0.00082,0.00072,0.13682,0.00225,0.00060,0.00057,0.03457,0.68466
48.34133,14,0.53725,1,0.01414,0.00971,0.00024,0.00007,0.06737,0.00214,0.00223,0.00057,0.00051,0.19088,0.02411,0.00086,0.00040,0.05731,0.62946
48.36267,14,0.54140,1,0.00976,0.00670,0.00017,0.00005,0.04648,0.00148,0.00154,0.00039,0.00035,0.42992,0.01677,0.00087,0.00028,0.04572,0.43952
48.38400,9,0.50929,1,0.00673,0.00462,0.00015,0.00004,0.03209,0.00103,0.00106,0.00027,0.00034,0.60246,0.01188,0.00106,0.00022,0.03280,0.30525
48.40533,9,0.43339,1,0.00467,0.00347,0.00016,0.00113,0.02246,0.11274,0.00087,0.00021,0.00033,0.60724,0.00885,0.00082,0.00068,0.02447,0.21189
48.42667,9,0.36340,1,0.00323,0.00257,0.00011,0.00082,0.01556,0.38303,0.00063,0.00015,0.00023,0.42314,0.00612,0.00057,0.00049,0.01695,0.14641
48.44800,5,0.45311,1,0.00223,0.00204,0.00008,0.00060,0.01096,0.57366,0.00044,0.00010,0.00017,0.29202,0.00423,0.00039,0.00034,0.01170,0.10103
48.46933,5,0.48275,1,0.00157,0.00148,0.00006,0.00057,0.00790,0.39835,0.00030,0.00012,0.16656,0.20268,0.11598,0.00194,0.02372,0.00813,0.07065
48.49067,5,0.46422,1,0.00111,0.00170,0.00773,0.00282,0.02661,0.27769,0.00022,0.00303,0.13931,0.14123,0.26582,0.00300,0.07499,0.00567,0.04907
48.51200,8,0.44551,1,0.00078,0.00333,0.00986,0.03853,0.05399,0.19744,0.00048,0.00263,0.31224,0.09763,0.18986,0.00213,0.05270,0.00394,0.03446
48.53333,8,0.42220,1,0.00056,0.00286,0.00779,0.03638,0.04431,0.13678,0.00066,0.00412,0.50299,0.06744,0.13131,0.00148,0.03674,0.00273,0.02386
48.55467,8,0.40241,1,0.00039,0.00232,0.00547,0.02639,0.03192,0.09456,0.00051,0.00309,0.65232,0.04659,0.09095,0.00103,0.02607,0.00188,0.01650
48.57600,8,0.38639,1,0.00032,0.00187,0.00384,0.01838,0.02311,0.06540,0.00039,0.00238,0.75651,0.03221,0.06292,0.00072,0.01924,0.00130,0.01142
48.59733,8,0.37380,1,0.00041,0.00404,0.00281,0.01337,0.01725,0.04539,0.00033,0.00194,0.81863,0.02240,0.04359,0.00052,0.02029,0.00090,0.00813
